data_publikacji,zamawiajacy,sektor,rodzaj_zamowienia,dotyczy_ai,przedmiot,zrodlo,url
2026-06-22,"Centrum Rozwoju Społeczno-Ekonomicznego",ngo,szkolenie,0,"ZAPYTANIE OFERTOWE nr 24/2026/MI/SZK dotyczące realizacji szkolenia „Zarządzanie obsługą spraw kadrowych” (w tym zapewnienie kadry trenerskiej, materiałów szkoleniowych, sal szkoleniowych, ubezpieczenia NNW oraz egzaminu) – część A, usługi cateringowej podczas usługi szkoleniowej – część B dla uczestników projektu „Most Integracji – Podkarpackie Centrum Wsparcia OPT”, prowadzone w oparciu o zasadę konkurencyjności.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282452
2026-06-22,"Centrum Usług Społecznych w Kluczach",samorzad,inne,0,"""Bo liczy się człowiek""",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282393
2026-06-22,"Collegium Balticum - Akademia Nauk Stosowanych",uczelnia_nauka,inne,0,"ZAPYTANIE OFERTOWE NR 1/CB/2026 W POSTĘPOWANIU NA PRACE BUDOWLANO-REMONTOWE",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282404
2026-06-22,"DELTA KTW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE NA ZAKUP INSTALACJI PV",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/280692
2026-06-22,"Developer Team Sp. z o. o.",firma_prywatna,wdrozenie_ai,1,"Zamek magnetyczny z systemem rozpoznawania twarzy z systemem zarządzania uprawnieniami",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/281979
2026-06-22,"EKOEN spółka z ograniczoną odpowiedzialnością",firma_prywatna,inne,0,"M53: Dostawa, montaż, instalacja i uruchomienie Stacji Ładowania – HUB Scania Gliwice",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/271533
2026-06-22,"Energetyka Cieplna Sp. z o.o.",spolka_komunalna,inne,0,"Modernizacja sieci cieplnej na osiedlu Widok w Skierniewicach wraz z likwidacją grupowych węzłów cieplnych - Nr sprawy: 18/2026/IV",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/278465
2026-06-22,"FABRYKA OKIEN I DRZWI ”BAS” SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,"ZO 22.06.2026 - Farba systemowa 130l",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282395
2026-06-22,"Fundacja Instytut Edukacji",ngo,szkolenie,0,"Zapytanie ofertowe nr 29/ARZ/FESL.05.04 w projekcie „Akademia Rozwoju Zawodowego” nr FESL.05.04-IP.02-07HD/23 realizowanym w ramach Programu Fundusze Europejskie dla Śląskiego 2021-2027 współfinansowanego ze środków Europejskiego Funduszu Społecznego Plus",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282401
2026-06-22,"Fundacja KOBE",ngo,inne,0,"ZAPYTANIE OFERTOWE nr 24/FK/01/06/2026 na realizację usług opiekuńczych dla osób będących uczestnikami projektu nr FEDS.09.01-IP.02-0024/25 pod nazwą.: Szansa na godne życie - usługi opiekuńcze i mieszkania ze wsparciem w subregionie wałbrzyskim objętym interwencją FST",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282357
2026-06-22,"Gmina Łabiszyn",samorzad,uslugi_it,0,"Wdrożenie zintegrowanej architektury odporności IT i OT wraz z przygotowaniem kompetencyjnym i organizacyjnym Zamawiającego na cyberataki w ramach zadania pn. „Cyberbezpieczne Wodociągi w gminie Łabiszyn – zwiększenie odporności systemów IT/OT”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282420
2026-06-22,"Gmina Miejska Kowary",samorzad,inne,0,"Pomocna Dłoń dla mieszkańców gminy Kowary – usługi społeczne dla osób wymagających wsparcia w codziennym funkcjonowaniu",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282462
2026-06-22,"Gmina Piszczac",samorzad,szkolenie,0,"Kompleksowe usługi realizacji warsztatów zmysłowych dla dzieci w ramach projektu pn. „Wsparcie edukacji przedszkolnej w Gminie Piszczac”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282407
2026-06-22,"Henryk Woliński Przedsiębiorstwo Produkcyjno-Handlowo-Usługowe WOL-MAT",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE nr 3/1.4/FEPW",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282486
2026-06-22,"I Liceum Ogólnokształcące im. Mikołaja Kopernika w Łodzi",oswiata,inne,0,"Edukacja w Koperniku",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282226
2026-06-22,"Impresja Sp. z o.o.",firma_prywatna,sprzet_it,0,"Dostawa serwera",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282384
2026-06-22,"J&P Moritz Consulting Group Spółka z ograniczoną odpowiedzialnością",firma_prywatna,szkolenie,0,"ZAPYTANIE OFERTOWE nr 14/2026/SZ/DFA dotyczące realizacji szkolenia „Specjalista ds. PR, Reklamy, Marketingu i Sprzedaży” (w tym zapewnienie kadry trenerskiej, materiałów szkoleniowych oraz sal szkoleniowych) – część A, usług cateringowych – część B oraz usług przeprowadzenia egzaminu potwierdzającego uzyskanie kompetencji/kwalifikacji w zakresie „Specjalista ds. PR, Reklamy, Marketingu i Sprzedaży”– część C dla uczestników projektu pn. „Dolnośląska Fabryka Aktywizacji” o wartości przekraczającej 80 000,00 PLN w oparciu o zasadę konkurencyjności",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282473
2026-06-22,"Kamil Klimczak Firma Produkcyjno-Handlowa ,,KLIMEX""",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE nr 5/FELD.09.01/3 na zakup, dostawę, instalację, uruchomienie wózka widłowego z napędem elektrycznym – 1 szt.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282455
2026-06-22,"Miejski Zakład Wodociągów i Kanalizacji Sp. z o.o.",spolka_komunalna,oprogramowanie,0,"Dostawa sprzętu IT i oprogramowania na potrzeby modernizacji oraz zabezpieczenia infrastruktury IT i OT dla Miejskiego Zakładu Wodociągów i Kanalizacji Sp. z o.o. w Kole",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282426
2026-06-22,"Miejskie Przedsiębiorstwo Energetyki Cieplnej S.A.",spolka_komunalna,sprzet_it,0,"Dostawa czujników temperatury, sterowników i przetworników temperatury - FZO/41/2026/D",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282434
2026-06-22,"Muzeum Gdańska",inne,oprogramowanie,0,"Kompleksowe przygotowanie i wdrożenie aplikacji multimedialnej dla nowej wystawy stałej Muzeum Poczty Polskiej w Gdańsku",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282381
2026-06-22,"Nadleśnictwo Waliły",administracja_centralna,inne,0,"Szlaczkoń szafraniec – działania ochronne na stanowiskach gatunku, reintrodukcja rośliny żywicielskiej, odsłanianie szczodrzeńca, usuwanie zadrzewień i zakrzaczeń wraz ze zbiorem i wywozem uzyskanej biomasy w Nadleśnictwie Waliły w latach 2026–2028 – postępowanie II",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282397
2026-06-22,"Politechnika Śląska",uczelnia_nauka,sprzet_it,0,"Polska – Sprzęt laboratoryjny, optyczny i precyzyjny (z wyjątkiem szklanego) – Platforma do preparatyki metalograficznej. DZPZ.282.38.2026.AG",ted,https://ted.europa.eu/pl/notice/-/detail/426923-2026
2026-06-22,"Politechnika Śląska",uczelnia_nauka,badania_rd,0,"Dostawa stanowiska do badań interakcji zachodzących podczas realizacji zadań lotniczych w środowisku symulacyjnym. Znak sprawy: DZPZ.282.50.2026.HP",ted,https://ted.europa.eu/pl/notice/-/detail/425214-2026
2026-06-22,"Polska Agencja Żeglugi Powietrznej",administracja_centralna,uslugi_it,0,"Budowa systemu bezprzewodowej łączności cyfrowej na terenie siedziby PAŻP w Warszawie",ted,https://ted.europa.eu/pl/notice/-/detail/425588-2026
2026-06-22,"Polskie Porty Lotnicze S.A.",administracja_centralna,inne,0,"Zakup i dostawa jednego fabrycznie nowego średniego samochodu ratowniczo-gaśniczego klasy M z kabiną 6-osobową na podwoziu miejskim z napędem 4x2 dla Lotniska Chopina w Warszawie",ted,https://ted.europa.eu/pl/notice/-/detail/428081-2026
2026-06-22,"Progresja S.A.",firma_prywatna,uslugi_it,0,"KALIBRACJA UKŁADU OPTYCZNEGO SYSTEMU RENISHAW AM400 / Calibration of the optical system of the Renishaw AM400 system",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282416
2026-06-22,"Quantum B, Sp. z o.o.",firma_prywatna,uslugi_it,0,"Dostawa wraz z opracowaniem modułów elektronicznych i podsystemów urządzeń do sieciowej transmisji kluczy post-kwantowych",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282351
2026-06-22,"Sąd Apelacyjny w Poznaniu",sad_prokuratura,sprzet_it,0,"Zakup komputerów, komputerów ALL-IN-ONE, laptopów dla sądów apelacji poznańskiej",ted,https://ted.europa.eu/pl/notice/-/detail/425764-2026
2026-06-22,"Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej w Nowej Dębie",szpital_zdrowie,inne,0,"Całodobowe utrzymanie czystości, czynności pomocnicze na rzecz pacjentów w oddziałach szpitalnych oraz usługi medyczno-opiekuńcze osobie chorej i niesamodzielnej w SPZZOZ w Nowej Dębie.",ted,https://ted.europa.eu/pl/notice/-/detail/426502-2026
2026-06-22,"SONPEX A I K JANECZEK SPÓŁKA JAWNA",firma_prywatna,inne,0,"Zapytanie ofertowe nr 1/FELD.09.01/2026/4 na zakup automatu",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282306
2026-06-22,"STALSERWIS BATORY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,"Uruchomienie stacji demontażu pojazdów w Gliwicach wyposażonej w nowoczesną linią do recyklingu realizującej Gospodarkę Obiegu Zamkniętego",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/280789
2026-06-22,"Stowarzyszenie Spektrum Możliwości",ngo,inne,0,"Kreowanie Lepszej Przyszłości",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282378
2026-06-22,"Uniwersyteckie Centrum Kliniczne Warszawskiego Uniwersytetu Medycznego",szpital_zdrowie,inne,0,"Rozbudowa i przebudowa budynku przy ul. Emilii Plater 21 w Warszawie w formule - zaprojektuj, wybuduj, wyposaż” na potrzeby utworzenia przychodni specjalistycznej UCK WUM",ted,https://ted.europa.eu/pl/notice/-/detail/426631-2026
2026-06-22,"Uniwersyteckie Centrum Kliniczne Warszawskiego Uniwersytetu Medycznego",szpital_zdrowie,inne,0,"Kompleksowe usługi wykonywania czynności pomocniczych przy obsłudze pacjentów wraz z usługami sprzątania i dezynfekcji powierzchni budynków oraz usługi transportu wewnątrzszpitalnego",ted,https://ted.europa.eu/pl/notice/-/detail/425606-2026
2026-06-22,"Uniwersytet DSW Ideis",uczelnia_nauka,inne,0,"Dolnośląski Program Stypendialny dla uczniów szczególnie uzdolnionych w zakresie przedmiotów ścisłych i zagrożonych wykluczeniem społecznych",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/281913
2026-06-22,"Uniwersytet DSW Ideis",uczelnia_nauka,szkolenie,0,"Technologia i zarządzanie: kształcenie dla nowoczesnej gospodarki w obszarze Informatyki, Administracji, Finansów i Rachunkowości",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282373
2026-06-22,"Uniwersytet WSB Merito w Poznaniu",uczelnia_nauka,szkolenie,0,"Wybór trenera/trenerki do przygotowania i realizacji szkolenia dla kadry dydaktycznej Uniwersytetu WSB Merito w Poznaniu",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282379
2026-06-22,"USTM Sp. z o.o.",firma_prywatna,inne,0,"Kopia Nabycie Regałów",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282453
2026-06-22,"Województwo Mazowieckie",samorzad,inne,0,"Kompleksowa organizacja dwóch wydarzeń o nazwach: Koncertowe Mazowsze i Dni Mazowsza w Gostyninie",ted,https://ted.europa.eu/pl/notice/-/detail/425253-2026
2026-06-22,"Wyższa Szkoła Biznesu i Nauk o Zdrowiu w Łodzi",uczelnia_nauka,oprogramowanie,0,"ZAPYTANIE OFERTOWE nr 3/WSBiNoZ/DROP/2026 w zakresie realizacji usługi polegającej na dostawie licencji i wdrożeniu systemu teleinformatycznego w ramach realizacji projektu „WSBiNoZ - systemowy Drop-Out” o numerze FERS.01.05-IP.08-0132/25, współfinansowanego przez Unię Europejską w ramach Funduszy Europejskich dla Rozwoju Społecznego.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282383
2026-06-22,"Zakład Usług Komunalnych w Przygodzicach",spolka_komunalna,oprogramowanie,0,"Rozwój elektronicznych usług publicznych w zakresie gospodarki komunalnej na terenie gmin: Odolanów, Przygodzice, Nowe Skalmierzyce i Ostrów Wielkopolski",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282007
2026-06-22,"Zespół Opieki Zdrowotnej w Łowiczu",szpital_zdrowie,wdrozenie_ai,1,"ADT.260.19.2026.MZ – Wdrożenie lokalnego systemu asystenckiego AI (Proof of Concept)",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282444
2026-06-19,"Akademickie Centrum Zdrowia w Mikołowie Sp. z o.o.",szpital_zdrowie,wdrozenie_ai,1,"Rozbudowa systemu medycznego i implementacja rozwiązań AI - Wdrożenie nowych rozwiązań w systemach informatycznych i bezpieczeństwa w Centrum Zdrowia w Mikołowie Sp. z o.o.",ted,https://ted.europa.eu/pl/notice/-/detail/422191-2026
2026-06-19,"ALCID Spółka z ograniczoną odpowiedzialnością",firma_prywatna,wdrozenie_ai,1,"Zapytanie ofertowe na dostarczenie bazy danych próbek cytologicznych płuc na potrzeby firmy ALCID Spółka z ograniczoną odpowiedzialnością w ramach projektu pt. „Narzędzie bioinformatyczne do automatyzacji diagnostyki chorób układu oddechowego z wykorzystaniem obrazów 3D komórek przy wykorzystaniu narzędzi Deep Learning” w ramach Piorytetu II Środowisko sprzyjające innowacjom; Działanie 2.09 Seal of Excellence – Fundusze Europejskie dla Nowoczesnej Gospodarki 2021–2027 (FENG)",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282214
2026-06-19,"ALU-PLAST KRZAK KOTYNIA SPÓŁKA JAWNA",firma_prywatna,sprzet_it,0,"ZAPYTANIE OFERTOWE NR 1/FELD.09.01-IP.02-0062/25 - Zakup, dostawa, montaż i uruchomienie zautomatyzowanego centrum tnąco-obróbczego do profili aluminiowych",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282200
2026-06-19,"BUDOTECHNIKA Sp. z o. o.",firma_prywatna,inne,0,"Zakup robót i materiałów budowlanych związanych z wykonaniem instalacji elektrycznych.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282322
2026-06-19,"Centrum Energooszczędnych Rozwiązań Małgorzata Gałat",firma_prywatna,inne,0,"Elementy łączne",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282232
2026-06-19,"DR Spółka z ograniczoną odpowiedzialnością",firma_prywatna,sprzet_it,0,"Dostawa nowych środków trwałych w postaci Laminarki – linii do nakładania kleju, na potrzeby realizacji projektu pn. „Transformacja firmy DR w kierunku przedsiębiorstwa działającego w modelu Gospodarki Obiegu Zamkniętego - wdrożenie modelu GOZ”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282265
2026-06-19,"EDPOL Food & Innovation Sp. z o.o.",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE nr 4/1.5/2026 na Zakup i montaż wytwornicy wody lodowej wraz z podłączeniem do systemu wychładzania produktu, w ramach realizacji projektu FEPD.01.05-IZ.00-0019/25 „Wdrożenie innowacji w zakresie produktów oraz procesów w EDPOL Food & Innovation Sp. z o.o. w celu zwiększenia eksportu” współfinansowanego z Programu Fundusze Europejskie dla Podlaskiego 2021-2027, Priorytet I. Badania i innowacje, Działanie 1.5 Wzrost konkurencyjności podlaskich przedsiębiorstw, w ramach Zadania 2. Zakup wyposażenia niezbędnego do wdrożenia innowacji w zakresie procesów i pr",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/281220
2026-06-19,"FABRYKA OKIEN I DRZWI ”BAS” SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,"Zapytanie ofertowe 19.06.2026 - Klejonka drewniana sosnowa, łącznik drewniany",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282269
2026-06-19,"FABRYKA OKIEN I DRZWI ”BAS” SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,"Zapytanie ofertowe z dn. 19.06.2026 - Klamki - 29 szt.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282270
2026-06-19,"Fundacja Nauka dla Środowiska ",ngo,inne,0,"Przygotowanie materiałów dla opiekunów usamodzielniania do aplikacji w ramach projektu Wybieram Przyszłość nr FERS.05.01-IZ.00-0032/25” Nr postępowania: 01/WP/06/2026",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282245
2026-06-19,"Gmina Bogdaniec",samorzad,oprogramowanie,0,"""E- usługi w Gminie Bogdaniec""",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282255
2026-06-19,"Gmina Kobyla Góra",samorzad,inne,0,"Modernizacja placu zabaw przy Szkole Podstawowej w Kobylej Górze",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282033
2026-06-19,"Gmina Żarnowiec",samorzad,oprogramowanie,0,"Zakup licencji, wdrożenie i uruchomienie e-usług wraz z zakupem szkoleń dla pracowników i sprzętu w ramach projektu „Cyfryzacja administracji publicznej w Gminie Żarnowiec""",ted,https://ted.europa.eu/pl/notice/-/detail/421829-2026
2026-06-19,"Hydrosfera Józefów Sp. z o. o.",spolka_komunalna,uslugi_it,0,"Wdrożenie zintegrowanej architektury odporności IT i OT wraz z przygotowaniem kompetencyjnym i organizacyjnym Zamawiającego na cyberataki.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282286
2026-06-19,"JES OPAKOWANIA Spółka z ograniczoną odpowiedzialnością Spółka komandytowa",firma_prywatna,oprogramowanie,0,"(5/2026/22/25/ZAP) - Dedykowany system kalkulacyjno-ofertowy - opracowanie, wdrożenie i szkolenie",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/281555
2026-06-19,"LOFREE Sp. z o.o. Sp. K.",firma_prywatna,sprzet_it,0,"Zakup maszyny Robot do paletyzacji",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282055
2026-06-19,"LOFREE Sp. z o.o. Sp. K.",firma_prywatna,inne,0,"Zakup maszyn Ręczny paskowacz akumulatorowy, automatyczny oraz zautomatyzowany wózek transportowy",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282213
2026-06-19,"Marani Sp. z o.o.",firma_prywatna,oprogramowanie,0,"Zapytanie ofertowe nr 57/06/2026 Dostawa, konfiguracja, integracja, wdrożenie, uruchomienie produkcyjne, przeszkolenie użytkowników i przekazanie do eksploatacji zintegrowanego systemu informatycznego obejmującego funkcjonalności klasy MES, APS, WMS oraz IEDMS przeznaczonego do wsparcia planowania, harmonogramowania, realizacji i rozliczania produkcji oraz zarządzania przepływem materiałów i wyrobów w toku realizacji procesów produkcyjnych.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282296
2026-06-19,"Miejskie Przedsiębiorstwo Komunikacyjne w Poznaniu Sp. z o.o.",spolka_komunalna,inne,0,"ŚWIADCZENIE USŁUG KIEROWANIA POJAZDAMI AUTOBUSOWYMI W REGULARNEJ KOMUNIKACJI MIEJSKIEJ W MPK POZNAŃ SP. Z O.O.",ted,https://ted.europa.eu/pl/notice/-/detail/423020-2026
2026-06-19,"P.B. INBUD BIELSKO Sp. z o.o. sp. k.",firma_prywatna,sprzet_it,0,"Dostawa oraz wdrożenie wyposażenia do serwerowni",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282327
2026-06-19,"Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo Jeleśnia",administracja_centralna,inne,0,"„Utrzymanie drożności szlaku turystycznego wraz z elementami infrastruktury i ustawieniem barier na obszarze rezerwatu Romanka w roku 2026 i 2027""",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282253
2026-06-19,"Polski Instytut Ekonomiczny, Warszawa",administracja_centralna,badania_rd,1,"PZP.2.2026 - Przeprowadzenie badania CAWI pn. „Wykorzystanie generatywnej sztucznej inteligencji przez osoby pracujące w Polsce”.",ezam,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-750bf5ec-7fc0-4819-bf96-ec5cab655522
2026-06-19,"Quantum Blockchains, Sp. z o.o.",firma_prywatna,uslugi_it,0,"Kopia Realizacja usług eksperckich w zakresie certyfikacji cyberbezpieczeństwa fizycznego produktu z komponentem cyfrowym.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282334
2026-06-19,"REMONDIS AQUA TOSZEK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",spolka_komunalna,uslugi_it,0,"Opracowanie, wdrożenie, przegląd i aktualizacja Systemu Zarządzania Bezpieczeństwem Informacji (SZBI) oraz przeprowadzenie audytu cyberbezpieczeństwa sieci IT/OT/ICS/IIoT",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/279241
2026-06-19,"Riot Sp. z o.o.",firma_prywatna,sprzet_it,0,"Dostawa modułów elektronicznych pozycjonowania przestrzennego z możliwością rejestracji danych",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282324
2026-06-19,"SEC REGION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,uslugi_it,0,"PZ-14472 - Świadczenie usług kompleksowego nadzoru inwestorskiego/Inżyniera Kontraktu dla inwestycji polegających na budowie: układu pomp ciepła (UPC), magazynów energii oraz HOB Biomasa i HOB Multifuel",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/278040
2026-06-19,"Solaris Bus & Coach sp. z o.o.",firma_prywatna,inne,0,"Tests of M3 category vehicle in accordance with UN Regulation No. 107 and Regulation (EU) 2021/535 Annex XIII.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/281034
2026-06-19,"Spółdzielnia Mleczarska ""MLEKPOL"" w Grajewie",firma_prywatna,inne,0,"Energooszczędne inwestycje w termomodernizację budynku biurowego, pompę ciepła wykorzystującą ciepło odpadowe skraplania amoniaku do procesów technologicznych oraz instalację PV pozwalającą na ograniczenie zapotrzebowania na energię elektryczną z sieci",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282268
2026-06-19,"Systema Spółka z ograniczoną odpowiedzialnością",firma_prywatna,szkolenie,0,"ZAPYTANIE OFERTOWE nr 10.19.IPD.3 w przedmiocie wyłonienia doradcy zawodowego do realizacji doradztwa zawodowego w ramach projektu „NIE ZWALNIAJ tempa!”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282303
2026-06-19,"Tatrzański Park Narodowy",samorzad,inne,0,"Nadzór inwestorski nad modernizacją szlaków turystycznych w ramach projektu FENX.01.05-IW.01-0095/24„Ograniczenie antropopresji na gatunki i siedliska na terenie Tatrzańskiego Parku Narodowego poprzez kanalizację ruchu turystycznego i wsparcie działań edukacyjnych”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282277
2026-06-19,"TELE-STROP-<mark>SYSTEM</mark> Sp.z o.o.",firma_prywatna,inne,0,"WYKONANIE INSTALACJI FOTOWOLTAICZNEJ",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282276
2026-06-19,"Uniwersytet Ekonomiczny w Poznaniu",uczelnia_nauka,sprzet_it,0,"Jednorazowa dostawa filamentów do drukarki: 3D Bambu Lab H2C Combo",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/282207
2026-06-19,"Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu",uczelnia_nauka,sprzet_it,0,"Dostawa, wniesienie, instalacja oraz uruchomienie systemu do automatycznej syntezy i rozwoju procesów wytwarzania nanocząstek lipidowych (LNP), polimerowych, liposomów i innych typów nanocząstek, z kompletem akcesoriów, dokumentacją techniczną, oprogramowaniem i komputerem sterującym oraz szkoleniem na potrzeby projektu „MIST: Projektowanie eksperymentów wspomagane sztuczną inteligencją...""",ted,https://ted.europa.eu/pl/notice/-/detail/422026-2026
2026-06-19,"Warszawski Uniwersytet Medyczny",uczelnia_nauka,sprzet_it,0,"Dostawa urządzeń medycznych w podziale na pakiety",ted,https://ted.europa.eu/pl/notice/-/detail/423315-2026
2026-06-19,"Zabrzańskie Przedsiębiorstwo Wodociągów i Kanalizacji Sp. z o.o.",spolka_komunalna,uslugi_it,0,"„Zwiększenie cyberodporności i ciągłości działania Zabrzańskiego Przedsiębiorstwa Wodociągów i Kanalizacji Sp. z o.o. w Zabrzu poprzez wdrożenie nowoczesnych rozwiązań, modernizację infrastruktury oraz podniesienie kompetencji personelu – Zadanie 2 Obszar kompetencyjny Zadanie 4 Obszar techniczny OT. Kategoria kosztów: S13, S04, U09, O13, U28, U02. Postępowanie: 8.”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/280689
2026-06-19,"ZDROWIE-BRUDZEŃSKI ZOZ",szpital_zdrowie,szkolenie,0,"Realizacja usług szkoleniowych dla uczestników i kadry placówki w ramach projektu „Zdrowie bez barier – dostępna przychodnia w Siecieniu” (FEMA.05.06-IP.01-09ZM/25)",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/281262
